id,filename,url,status,note
79,fu_0079.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0079.png,skip_exist,already in used
80,fu_0080.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0080.png,skip_exist,already in used
81,fu_0081.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0081.png,skip_exist,already in unused
82,fu_0082.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0082.png,skip_exist,already in unused
83,fu_0083.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0083.png,skip_exist,already in unused
84,fu_0084.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0084.png,skip_exist,already in unused
85,fu_0085.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0085.png,skip_exist,already in unused
86,fu_0086.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0086.png,skip_exist,already in unused
87,fu_0087.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0087.png,skip_exist,already in unused
88,fu_0088.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0088.png,skip_exist,already in unused
89,fu_0089.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0089.png,skip_exist,already in used
90,fu_0090.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0090.png,skip_exist,already in used
91,fu_0091.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0091.png,skip_exist,already in used
92,fu_0092.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0092.png,skip_exist,already in used
93,fu_0093.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0093.png,skip_exist,already in used
94,fu_0094.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0094.png,skip_exist,already in used
95,fu_0095.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0095.png,skip_exist,already in used
96,fu_0096.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0096.png,skip_exist,already in used
97,fu_0097.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0097.png,skip_exist,already in used
98,fu_0098.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0098.png,skip_exist,already in used
99,fu_0099.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0099.png,skip_exist,already in used
100,fu_0100.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0100.png,skip_exist,already in used
101,fu_0101.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0101.png,skip_exist,already in used
102,fu_0102.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0102.png,skip_exist,already in used
103,fu_0103.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0103.png,skip_exist,already in unused
104,fu_0104.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0104.png,skip_exist,already in unused
105,fu_0105.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0105.png,skip_exist,already in used
106,fu_0106.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0106.png,skip_exist,already in used
107,fu_0107.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0107.png,skip_exist,already in unused
108,fu_0108.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0108.png,skip_exist,already in used
109,fu_0109.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0109.png,skip_exist,already in unused
110,fu_0110.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0110.png,skip_exist,already in used
111,fu_0111.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0111.png,skip_exist,already in used
112,fu_0112.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0112.png,skip_exist,already in used
113,fu_0113.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0113.png,skip_exist,already in used
114,fu_0114.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0114.png,skip_exist,already in unused
115,fu_0115.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0115.png,skip_exist,already in used
116,fu_0116.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0116.png,skip_exist,already in used
117,fu_0117.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0117.png,skip_exist,already in unused
118,fu_0118.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0118.png,skip_exist,already in used
119,fu_0119.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0119.png,skip_exist,already in used
120,fu_0120.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0120.png,skip_exist,already in used
121,fu_0121.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0121.png,skip_exist,already in unused
122,fu_0122.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0122.png,skip_exist,already in used
123,fu_0123.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0123.png,skip_exist,already in unused
124,fu_0124.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0124.png,skip_exist,already in used
125,fu_0125.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0125.png,skip_exist,already in unused
126,fu_0126.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0126.png,skip_exist,already in used
127,fu_0127.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0127.png,skip_exist,already in used
128,fu_0128.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0128.png,skip_exist,already in used
129,fu_0129.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0129.png,skip_exist,already in used
130,fu_0130.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0130.png,skip_exist,already in used
131,fu_0131.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0131.png,skip_exist,already in used
132,fu_0132.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0132.png,skip_exist,already in used
133,fu_0133.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0133.png,skip_exist,already in used
134,fu_0134.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0134.png,skip_exist,already in used
135,fu_0135.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0135.png,skip_exist,already in used
136,fu_0136.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0136.png,skip_exist,already in used
137,fu_0137.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0137.png,skip_exist,already in used
138,fu_0138.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0138.png,skip_exist,already in used
139,fu_0139.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0139.png,skip_exist,already in used
140,fu_0140.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0140.png,skip_exist,already in unused
141,fu_0141.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0141.png,skip_exist,already in used
142,fu_0142.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0142.png,skip_exist,already in used
143,fu_0143.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0143.png,skip_exist,already in used
144,fu_0144.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0144.png,skip_exist,already in used
145,fu_0145.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0145.png,skip_exist,already in used
146,fu_0146.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0146.png,skip_exist,already in used
147,fu_0147.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0147.png,skip_exist,already in used
148,fu_0148.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0148.png,skip_exist,already in used
149,fu_0149.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0149.png,skip_exist,already in used
150,fu_0150.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0150.png,skip_exist,already in unused
151,fu_0151.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0151.png,skip_exist,already in used
152,fu_0152.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0152.png,skip_exist,already in used
153,fu_0153.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0153.png,skip_exist,already in used
154,fu_0154.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0154.png,skip_exist,already in used
155,fu_0155.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0155.png,skip_exist,already in unused
156,fu_0156.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0156.png,skip_exist,already in used
157,fu_0157.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0157.png,skip_exist,already in used
158,fu_0158.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0158.png,skip_exist,already in used
159,fu_0159.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0159.png,skip_exist,already in used
160,fu_0160.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0160.png,skip_exist,already in used
161,fu_0161.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0161.png,skip_exist,already in used
162,fu_0162.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0162.png,skip_exist,already in used
163,fu_0163.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0163.png,skip_exist,already in used
164,fu_0164.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0164.png,skip_exist,already in used
165,fu_0165.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0165.png,skip_exist,already in used
166,fu_0166.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0166.png,skip_exist,already in used
167,fu_0167.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0167.png,skip_exist,already in used
168,fu_0168.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0168.png,skip_exist,already in used
169,fu_0169.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0169.png,skip_exist,already in used
170,fu_0170.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0170.png,skip_exist,already in used
171,fu_0171.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0171.png,skip_exist,already in used
172,fu_0172.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0172.png,skip_exist,already in used
173,fu_0173.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0173.png,skip_exist,already in used
174,fu_0174.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0174.png,skip_exist,already in used
175,fu_0175.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0175.png,skip_exist,already in used
176,fu_0176.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0176.png,skip_exist,already in used
177,fu_0177.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0177.png,skip_exist,already in used
178,fu_0178.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0178.png,skip_exist,already in used
179,fu_0179.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0179.png,skip_exist,already in used
180,fu_0180.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0180.png,skip_exist,already in used
181,fu_0181.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0181.png,skip_exist,already in used
182,fu_0182.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0182.png,skip_exist,already in used
183,fu_0183.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0183.png,skip_exist,already in used
184,fu_0184.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0184.png,skip_exist,already in used
185,fu_0185.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0185.png,skip_exist,already in used
186,fu_0186.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0186.png,skip_exist,already in used
187,fu_0187.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0187.png,skip_exist,already in used
188,fu_0188.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0188.png,skip_exist,already in used
189,fu_0189.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0189.png,skip_exist,already in used
190,fu_0190.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0190.png,skip_exist,already in used
191,fu_0191.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0191.png,skip_exist,already in used
192,fu_0192.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0192.png,skip_exist,already in used
193,fu_0193.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0193.png,skip_exist,already in used
194,fu_0194.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0194.png,skip_exist,already in used
195,fu_0195.png,https://game.mahjongsoul.com/v0.11.172.w/scene/Assets/Resource/amulet/fu_0195.png,skip_exist,already in used
